1.8694476305376722	1.981226131090311e-05	Gaussian Model
1.869444912179654	4.089066828769925e-05	Sum-Of-Gaussians Model
1.8695043726772904	1.9427527006676826e-05	Crystal Ball Model
1.8694438461420697	4.871444068102057e-05	Sum-Of-CrystalBall-Gaussian Model
