1.9681007717223389	1.0100016447411172e-05	Gaussian Model
1.9681158770943394	1.7372949112472225e-05	Sum-Of-Gaussians Model
1.9682338091301088	9.870270467171594e-06	Crystal Ball Model
1.968069507806066	2.0185534150714976e-05	Sum-Of-CrystalBall-Gaussian Model
